Dia,Altas_nuevos_usuarios_activos_ab._anual_sin_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_con_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_total_dia,Usuarios_activos_ab._anual_sin_ttp_ acumulado_desde_inicio,Usuarios_activos_ab._anual_con_ttp_acumulado_desde_inicio,Usuarios_activos_ab._anual_total_acumulado_desde_inicio,Nuevos_usuarios_abono_1_dia,Nuevos_usuarios_abono_3_ dias,Nuevos_usuarios_abono_5_dias,Nuevos_usuarios_abono_ocas._total,Usuarios_abono_1_dia_acumulado_de_inicio,Usuarios_abono_3_dias_acumulado_de_inicio,Usuarios_abono_5_dias_acumulado_de_ inicio,Usuarios_abono_ocasional_total_de_inicio,Usos_bicis_abono_anual,Usos_bicis_abono_ocasional,Usos_bicis_total,Usos_abono_anual_acumulado,Usos_abono_ocasional_acumulado,Usos_total_acumulado_ desde_inicio,Horas_Totales_Usos_Bicicletas,Horas_Totales_Disponibilidad_Bicicletas_En_Anclajes,Total_Horas_Servicio_Bicicletas,Media_Bicicletas_Disponibles,tmed,prec,Dia_semana
6-12-16,10,9,19,30710,33315,64025,103,10,3,116,58512,4371,1861,64744,4903,191,5094,6364994,137400,6502394,2132.92,32708.1,34841.02,1451.71,10.5,0,mar
7-12-16,-10,-3,-13,30700,33312,64012,20,2,1,23,58532,4373,1862,64767,5971,61,6032,6370965,137461,6508426,2228.8,32720.03,34948.83,1456.2,8.8,0,mié
8-12-16,3,-2,1,30703,33310,64013,71,1,3,75,58603,4374,1865,64842,4449,117,4566,6375414,137578,6512992,1990.55,33506.53,35497.08,1479.05,8.8,0,jue
9-12-16,-3,-8,-11,30700,33302,64002,44,10,0,54,58647,4384,1865,64896,5341,82,5423,6380755,137660,6518415,1990.67,33610.45,35601.12,1483.38,9.5,0,vie
10-12-16,1,5,6,30701,33307,64008,112,6,0,118,58759,4390,1865,65014,4806,206,5012,6385561,137866,6523427,2131.38,33736.38,35867.76,1494.49,10.8,0,sáb
11-12-16,-7,-4,-11,30694,33303,63997,74,3,1,78,58833,4393,1866,65092,4386,134,4520,6389947,138000,6527947,1785.57,34560.26,36345.83,1514.41,8.8,0,dom
12-12-16,-20,-14,-34,30674,33289,63963,14,0,0,14,58847,4393,1866,65106,5650,30,5680,6395597,138030,6533627,1912.03,34975.8,36887.83,1536.99,7.2,0,lun
13-12-16,-14,-25,-39,30660,33264,63924,11,6,0,17,58858,4399,1866,65123,5799,25,5824,6401396,138055,6539451,2041.05,34295.76,36336.81,1514.03,6.6,0,mar
14-12-16,-34,-32,-66,30626,33232,63858,8,0,0,8,58866,4399,1866,65131,5191,15,5206,6406587,138070,6544657,1758.03,33992.43,35750.46,1489.6,8,5.8,mié
15-12-16,-13,-28,-41,30613,33204,63817,7,2,0,9,58873,4401,1866,65140,4259,15,4274,6410846,138085,6548931,1517.17,34640.2,36157.37,1506.56,8.8,3.8,jue
16-12-16,-20,-22,-42,30593,33182,63775,3,1,3,7,58876,4402,1869,65147,4169,14,4183,6415015,138099,6553114,1396.42,35465.57,36861.99,1535.92,8.2,2.8,vie
17-12-16,-13,-14,-27,30580,33168,63748,74,5,3,82,58950,4407,1872,65229,5660,117,5777,6420675,138216,6558891,2084.8,34133.58,36218.38,1509.1,10.4,0,sáb
18-12-16,-10,5,-5,30570,33173,63743,63,3,1,67,59013,4410,1873,65296,4624,111,4735,6425299,138327,6563626,1753.17,34566.83,36320,1513.33,8.2,0,dom
19-12-16,-14,-19,-33,30556,33154,63710,20,2,2,24,59033,4412,1875,65320,5723,54,5777,6431022,138381,6569403,1964.68,34917.58,36882.26,1536.76,6.8,0,lun
20-12-16,-8,-10,-18,30548,33144,63692,17,6,2,25,59050,4418,1877,65345,6158,50,6208,6437180,138431,6575611,2088.77,35028.25,37117.02,1546.54,5.8,0,mar
21-12-16,-6,-9,-15,30542,33135,63677,16,2,11,29,59066,4420,1888,65374,6711,67,6778,6443891,138498,6582389,2288.02,34257.62,36545.64,1522.74,7.9,0,mié
22-12-16,7,-12,-5,30549,33123,63672,14,1,0,15,59080,4421,1888,65389,6676,46,6722,6450567,138544,6589111,2308.17,33792.77,36100.94,1504.21,8,0,jue
23-12-16,-11,-8,-19,30538,33115,63653,35,4,3,42,59115,4425,1891,65431,5949,102,6051,6456516,138646,6595162,2093.95,33470.97,35564.92,1481.87,8.8,0,vie
24-12-16,0,-9,-9,30538,33106,63644,37,2,2,41,59152,4427,1893,65472,3265,87,3352,6459781,138733,6598514,1252.28,34353.45,35605.73,1483.57,8.8,0,sáb
25-12-16,3,-2,1,30541,33104,63645,45,8,12,65,59197,4435,1905,65537,1911,116,2027,6461692,138849,6600541,868.78,34243.01,35111.79,1462.99,7.2,0,dom
26-12-16,7,-7,0,30548,33097,63645,67,5,8,80,59264,4440,1913,65617,2996,131,3127,6464688,138980,6603668,1349.12,32997.38,34346.5,1431.1,7.6,0,lun
27-12-16,-15,-24,-39,30533,33073,63606,63,5,6,74,59327,4445,1919,65691,4799,160,4959,6469487,139140,6608627,1906.47,32687.98,34594.45,1441.44,9.8,0,mar
28-12-16,-10,-11,-21,30523,33062,63585,98,5,5,108,59425,4450,1924,65799,5185,247,5432,6474672,139387,6614059,1927.58,33501.08,35428.66,1476.19,9,0,mié
29-12-16,-6,-4,-10,30517,33058,63575,95,6,8,109,59520,4456,1932,65908,5561,211,5772,6480233,139598,6619831,2015.72,33629.01,35644.73,1485.2,6.9,0,jue
30-12-16,-20,-3,-23,30497,33055,63552,82,9,4,95,59602,4465,1936,66003,4972,208,5180,6485205,139806,6625011,1909.67,34206.93,36116.6,1504.86,5,0,vie
31-12-16,-4,-5,-9,30493,33050,63543,31,6,4,41,59633,4471,1940,66044,2696,103,2799,6487901,139909,6627810,1076.63,35096.58,36173.21,1507.22,0.4,0,sáb
1-1-17,-2,-2,-4,30491,33048,63539,60,1,5,66,59693,4472,1945,66110,1767,133,1900,6489668,140042,6629710,832.8,34549.78,35382.58,1474.27,1.7,0,dom
2-1-17,0,-13,-13,30491,33035,63526,51,11,7,69,59744,4483,1952,66179,3297,116,3413,6492965,140158,6633123,1169.08,35174.15,36343.23,1514.3,2.7,0,lun
3-1-17,-4,1,-3,30487,33036,63523,53,7,3,63,59797,4490,1955,66242,4507,156,4663,6497472,140314,6637786,1623.75,34968.9,36592.65,1524.69,6,#N/A,mar
4-1-17,-8,1,-7,30479,33037,63516,57,3,4,64,59854,4493,1959,66306,5214,162,5376,6502686,140476,6643162,1871.85,34729.2,36601.05,1525.04,6.8,0,mié
5-1-17,2,-3,-1,30481,33034,63515,39,2,1,42,59893,4495,1960,66348,5077,118,5195,6507763,140594,6648357,1750.18,36261.92,38012.1,1583.84,7.2,0,jue
6-1-17,13,7,20,30494,33041,63535,86,8,3,97,59979,4503,1963,66445,2934,161,3095,6510697,140755,6651452,1287.22,35485.1,36772.32,1532.18,5.4,0,vie
7-1-17,17,4,21,30511,33045,63556,47,2,1,50,60026,4505,1964,66495,4030,111,4141,6514727,140866,6655593,1444.12,36311.6,37755.72,1573.16,5,0,sáb
8-1-17,8,9,17,30519,33054,63573,56,0,1,57,60082,4505,1965,66552,3760,97,3857,6518487,140963,6659450,1317.8,36808.5,38126.3,1588.6,5.5,0,dom
9-1-17,2,9,11,30521,33063,63584,34,2,0,36,60116,4507,1965,66588,5686,76,5762,6524173,141039,6665212,1711.38,37006.21,38717.59,1613.23,5.4,0,lun
10-1-17,4,-6,-2,30525,33057,63582,20,1,1,22,60136,4508,1966,66610,6221,55,6276,6530394,141094,6671488,1859.65,37429.87,39289.52,1637.06,7.7,0,mar
11-1-17,3,13,16,30528,33070,63598,32,0,1,33,60168,4508,1967,66643,6974,54,7028,6537368,141148,6678516,2048.08,37537.22,39585.3,1649.39,10.4,0,mié
12-1-17,-2,9,7,30526,33079,63605,35,2,1,38,60203,4510,1968,66681,6788,77,6865,6544156,141225,6685381,2100.75,37269.08,39369.83,1640.41,8.6,0,jue
13-1-17,-16,3,-13,30510,33082,63592,34,6,6,46,60237,4516,1974,66727,6743,105,6848,6550899,141330,6692229,2175.4,37148,39323.4,1638.48,7.2,0,vie
14-1-17,7,-4,3,30517,33078,63595,71,5,1,77,60308,4521,1975,66804,5080,149,5229,6555979,141479,6697458,1789.53,37248.8,39038.33,1626.6,3.8,0,sáb
15-1-17,-1,16,15,30516,33094,63610,61,2,1,64,60369,4523,1976,66868,4234,139,4373,6560213,141618,6701831,1521.9,37709.12,39231.02,1634.63,6.6,0,dom
16-1-17,2,3,5,30518,33097,63615,25,1,1,27,60394,4524,1977,66895,6036,54,6090,6566249,141672,6707921,1797.03,38034.43,39831.46,1659.64,6.2,0,lun
17-1-17,-12,-13,-25,30506,33084,63590,11,4,2,17,60405,4528,1979,66912,5961,34,5995,6572210,141706,6713916,1774.18,38930.08,40704.26,1696.01,5.8,0,mar
18-1-17,-17,-6,-23,30489,33078,63567,14,3,0,17,60419,4531,1979,66929,5328,47,5375,6577538,141753,6719291,1603.33,39249.25,40852.58,1702.19,1,0,mié
19-1-17,-17,-9,-26,30472,33069,63541,17,1,1,19,60436,4532,1980,66948,5084,55,5139,6582622,141808,6724430,1484.75,38602.31,40087.06,1670.29,2.1,0,jue
20-1-17,-21,-20,-41,30451,33049,63500,21,4,1,26,60457,4536,1981,66974,5243,55,5298,6587865,141863,6729728,1519.98,38599.87,40119.85,1671.66,5.7,0,vie
21-1-17,-13,-22,-35,30438,33027,63465,55,2,2,59,60512,4538,1983,67033,4548,119,4667,6592413,141982,6734395,1577.77,38914.41,40492.18,1687.17,7.2,0,sáb
22-1-17,4,5,9,30442,33032,63474,55,0,2,57,60567,4538,1985,67090,4003,96,4099,6596416,142078,6738494,1285.47,38854.3,40139.77,1672.49,4.6,0,dom
23-1-17,8,6,14,30450,33038,63488,16,1,2,19,60583,4539,1987,67109,5768,35,5803,6602184,142113,6744297,1592.1,38585.45,40177.55,1674.06,7.3,0,lun
24-1-17,-11,-27,-38,30439,33011,63450,9,0,0,9,60592,4539,1987,67118,6515,25,6540,6608699,142138,6750837,1838.13,38770.48,40608.61,1692.03,6.7,0,mar
25-1-17,-11,-11,-22,30428,33000,63428,16,1,0,17,60608,4540,1987,67135,6435,37,6472,6615134,142175,6757309,1823.75,38373.73,40197.48,1674.9,5.2,0,mié
26-1-17,-7,8,1,30421,33008,63429,11,0,1,12,60619,4540,1988,67147,6187,17,6204,6621321,142192,6763513,1753.87,38632.3,40386.17,1682.76,4,12.5,jue
27-1-17,-6,-13,-19,30415,32995,63410,3,0,0,3,60622,4540,1988,67150,4038,10,4048,6625359,142202,6767561,1125.97,39324.73,40450.7,1685.45,5.1,7.5,vie
28-1-17,7,2,9,30422,32997,63419,92,1,0,93,60714,4541,1988,67243,4479,141,4620,6629838,142343,6772181,1485.77,39708.63,41194.4,1716.43,6.4,0,sáb
29-1-17,-4,6,2,30418,33003,63421,32,0,1,33,60746,4541,1989,67276,2874,52,2926,6632712,142395,6775107,903.25,40799.45,41702.7,1737.61,7,1.5,dom
30-1-17,-4,6,2,30414,33009,63423,32,0,0,32,60778,4541,1989,67308,5438,67,5505,6638150,142462,6780612,1482.37,40314.48,41796.85,1741.54,9.8,0,lun
31-1-17,-13,-19,-32,30401,32990,63391,23,3,7,33,60801,4544,1996,67341,6756,45,6801,6644906,142507,6787413,1855.4,39726.58,41581.98,1732.58,10.8,0,mar
1-2-17,-36,-7,-43,30365,32983,63348,15,2,1,18,60816,4546,1997,67359,6245,53,6298,6651151,142560,6793711,1743.52,40045.33,41788.85,1741.2,8.1,4.2,mié
2-2-17,-21,-19,-40,30344,32964,63308,14,2,0,16,60830,4548,1997,67375,5170,39,5209,6656321,142599,6798920,1408.53,40727.1,42135.63,1755.65,9.7,3,jue
3-2-17,-25,-6,-31,30319,32958,63277,11,2,0,13,60841,4550,1997,67388,5573,49,5622,6661894,142648,6804542,1559.25,40893.03,42452.28,1768.85,9.4,0.2,vie
4-2-17,-10,2,-8,30309,32960,63269,36,7,0,43,60877,4557,1997,67431,4093,74,4167,6665987,142722,6808709,1173.8,41439.93,42613.73,1775.57,11.6,3.7,sáb
5-2-17,5,23,28,30314,32983,63297,48,3,1,52,60925,4560,1998,67483,3967,97,4064,6669954,142819,6812773,1289.3,41276.29,42565.59,1773.57,7.6,0,dom
6-2-17,-10,-15,-25,30304,32968,63272,25,0,1,26,60950,4560,1999,67509,6602,49,6651,6676556,142868,6819424,1796.7,40889.25,42685.95,1778.58,10.8,0,lun
7-2-17,-8,-26,-34,30296,32942,63238,7,1,0,8,60957,4561,1999,67517,6097,20,6117,6682653,142888,6825541,1622.9,40733.03,42355.93,1764.83,9.5,0.8,mar
8-2-17,-10,-1,-11,30286,32941,63227,11,1,0,12,60968,4562,1999,67529,7163,19,7182,6689816,142907,6832723,1941.78,39925.78,41867.56,1744.48,6.3,0,mié
9-2-17,5,-18,-13,30291,32923,63214,22,1,2,25,60990,4563,2001,67554,7020,42,7062,6696836,142949,6839785,1904.18,40028.3,41932.48,1747.19,5.2,0,jue
10-2-17,-13,-12,-25,30278,32911,63189,10,1,1,12,61000,4564,2002,67566,4641,18,4659,6701477,142967,6844444,1348.02,40420.68,41768.7,1740.36,4,4.5,vie
11-2-17,-10,-20,-30,30268,32891,63159,19,4,0,23,61019,4568,2002,67589,2477,27,2504,6703954,142994,6846948,729.4,41431.7,42161.1,1756.71,5.6,9.7,sáb
12-2-17,-13,1,-12,30255,32892,63147,10,0,0,10,61029,4568,2002,67599,1929,14,1943,6705883,143008,6848891,565.4,41878.86,42444.26,1768.51,9.1,16.5,dom
13-2-17,5,-13,-8,30260,32879,63139,15,2,0,17,61044,4570,2002,67616,5536,36,5572,6711419,143044,6854463,1472.47,41459.43,42931.9,1788.83,9,0.7,lun
14-2-17,-5,-9,-14,30255,32870,63125,39,9,1,49,61083,4579,2003,67665,6990,82,7072,6718409,143126,6861535,1892.88,40952.63,42845.51,1785.23,7.8,0,mar
15-2-17,-9,-7,-16,30246,32863,63109,37,3,0,40,61120,4582,2003,67705,7583,93,7676,6725992,143219,6869211,2150.7,40493.1,42643.8,1776.83,9.6,0,mié
16-2-17,-11,-14,-25,30235,32849,63084,36,2,2,40,61156,4584,2005,67745,7515,107,7622,6733507,143326,6876833,2061.1,40599.15,42660.25,1777.51,8.8,0,jue
17-2-17,-3,3,0,30232,32852,63084,61,10,2,73,61217,4594,2007,67818,7240,141,7381,6740747,143467,6884214,2165.3,40642.92,42808.22,1783.68,8.6,0,vie
18-2-17,19,5,24,30251,32857,63108,104,10,2,116,61321,4604,2009,67934,5624,222,5846,6746371,143689,6890060,1953.87,40268.27,42222.14,1759.26,8.8,0,sáb
19-2-17,12,18,30,30263,32875,63138,150,2,4,156,61471,4606,2013,68090,5006,326,5332,6751377,144015,6895392,1970.02,40502.91,42472.93,1769.71,10.1,0,dom
20-2-17,5,5,10,30268,32880,63148,40,7,0,47,61511,4613,2013,68137,7069,105,7174,6758446,144120,6902566,1978.2,40737.07,42715.27,1779.8,9.2,0,lun
21-2-17,-5,24,19,30263,32904,63167,55,7,1,63,61566,4620,2014,68200,7568,120,7688,6766014,144240,6910254,2143.98,40594.58,42738.56,1780.77,10.4,0,mar
22-2-17,1,8,9,30264,32912,63176,37,11,1,49,61603,4631,2015,68249,8019,97,8116,6774033,144337,6918370,2265.53,40105.65,42371.18,1765.47,12.8,0,mié
23-2-17,9,0,9,30273,32912,63185,39,4,1,44,61642,4635,2016,68293,7093,99,7192,6781126,144436,6925562,1998.77,40275.94,42274.71,1761.45,12.4,1.5,jue
24-2-17,4,9,13,30277,32921,63198,42,19,3,64,61684,4654,2019,68357,8240,144,8384,6789366,144580,6933946,2440.63,40098.08,42538.71,1772.45,12.3,0,vie
25-2-17,21,36,57,30298,32957,63255,199,15,3,217,61883,4669,2022,68574,6264,397,6661,6795630,144977,6940607,2408.73,40048.62,42457.35,1769.06,10.2,0,sáb
26-2-17,16,25,41,30314,32982,63296,143,1,6,150,62026,4670,2028,68724,5421,328,5749,6801051,145305,6946356,1966.78,40694.71,42661.49,1777.56,10.3,0,dom
27-2-17,11,1,12,30325,32983,63308,66,7,3,76,62092,4677,2031,68800,7052,174,7226,6808103,145479,6953582,2053.27,41062.57,43115.84,1796.49,10.1,0,lun
28-2-17,0,-4,-4,30325,32979,63304,35,2,5,42,62127,4679,2036,68842,7552,100,7652,6815655,145579,6961234,2034.6,40968.96,43003.56,1791.82,9.6,0,mar
1-3-17,-3,14,11,30322,32993,63315,36,4,1,41,62163,4683,2037,68883,8361,81,8442,6824016,145660,6969676,2313.22,40796.71,43109.93,1796.25,10.6,0,mié
2-3-17,8,20,28,30330,33013,63343,54,8,2,64,62217,4691,2039,68947,8320,114,8434,6832336,145774,6978110,1918.48,41242.01,43160.49,1798.35,11,0,jue
3-3-17,-7,-13,-20,30323,33000,63323,19,1,0,20,62236,4692,2039,68967,5411,47,5458,6837747,145821,6983568,1517.27,42019.93,43537.2,1814.05,8,2.1,vie
4-3-17,1,1,2,30324,33001,63325,79,7,0,86,62315,4699,2039,69053,5072,159,5231,6842819,145980,6988799,1603.1,42433.21,44036.31,1834.85,5.3,0,sáb
5-3-17,9,14,23,30333,33015,63348,115,1,1,117,62430,4700,2040,69170,4633,164,4797,6847452,146144,6993596,1507.83,42537.52,44045.35,1835.22,8.6,0,dom
6-3-17,4,17,21,30337,33032,63369,23,1,1,25,62453,4701,2041,69195,7913,48,7961,6855365,146192,7001557,2124.28,41770.1,43894.38,1828.93,14.1,0,lun
7-3-17,9,10,19,30346,33042,63388,35,4,2,41,62488,4705,2043,69236,8776,79,8855,6864141,146271,7010412,2398.55,40995.35,43393.9,1808.08,14.2,0,mar
8-3-17,-12,16,4,30334,33058,63392,47,5,2,54,62535,4710,2045,69290,9521,101,9622,6873662,146372,7020034,2712.67,40149.46,42862.13,1785.92,14.7,0,mié
9-3-17,1,21,22,30335,33079,63414,46,6,5,57,62581,4716,2050,69347,9760,107,9867,6883422,146479,7029901,2873.8,39658.26,42532.06,1772.17,16.8,0,jue
10-3-17,-133,-109,-242,30202,32970,63172,98,12,1,111,62679,4728,2051,69458,9826,206,10032,6893248,146685,7039933,3022.82,39678.1,42700.92,1779.21,18,0,vie
11-3-17,34,35,69,30236,33005,63241,240,13,4,257,62919,4741,2055,69715,7473,437,7910,6900721,147122,7047843,2836.02,39310.53,42146.55,1756.11,16.1,0,sáb
12-3-17,61,-47,14,30297,32958,63255,166,8,0,174,63085,4749,2055,69889,6152,376,6528,6906873,147498,7054371,2320.43,39780.76,42101.19,1754.22,13.1,0,dom
13-3-17,19,-7,12,30316,32951,63267,27,3,1,31,63112,4752,2056,69920,7128,95,7223,6914001,147593,7061594,1905.47,41499.43,43404.9,1808.54,11.4,0,lun
14-3-17,-3,3,0,30313,32954,63267,29,10,2,41,63141,4762,2058,69961,8414,83,8497,6922415,147676,7070091,2193.42,40483.9,42677.32,1778.22,14.8,0,mar
15-3-17,-6,15,9,30307,32969,63276,38,4,2,44,63179,4766,2060,70005,9387,124,9511,6931802,147800,7079602,2604.72,39386.27,41990.99,1749.62,15.2,0,mié
16-3-17,-3,15,12,30304,32984,63288,41,8,2,51,63220,4774,2062,70056,9654,128,9782,6941456,147928,7089384,2797.27,38544.47,41341.74,1722.57,13.7,0,jue
17-3-17,11,16,27,30315,33000,63315,48,15,9,72,63268,4789,2071,70128,8362,147,8509,6949818,148075,7097893,2523.17,38290.91,40814.08,1700.59,13.8,0,vie
18-3-17,14,46,60,30329,33046,63375,196,19,3,218,63464,4808,2074,70346,5929,444,6373,6955747,148519,7104266,2386.08,37908.13,40294.21,1678.93,14.4,0,sáb
19-3-17,11,46,57,30340,33092,63432,219,8,3,230,63683,4816,2077,70576,5390,491,5881,6961137,149010,7110147,2287.23,37905.13,40192.36,1674.68,15.6,0,dom
20-3-17,35,55,90,30375,33147,63522,192,5,3,200,63875,4821,2080,70776,5861,419,6280,6966998,149429,7116427,2435.03,38012.77,40447.8,1685.33,17.6,0,lun
21-3-17,-1,-13,-14,30374,33134,63508,39,7,2,48,63914,4828,2082,70824,8200,116,8316,6975198,149545,7124743,2248.67,37074.68,39323.35,1638.47,12.6,0,mar
22-3-17,-3,-9,-12,30371,33125,63496,10,1,0,11,63924,4829,2082,70835,6181,30,6211,6981379,149575,7130954,1677.05,37416.75,39093.8,1628.91,7.6,2.4,mié
23-3-17,-5,2,-3,30366,33127,63493,11,1,1,13,63935,4830,2083,70848,5235,29,5264,6986614,149604,7136218,1393.83,38687.08,40080.91,1670.04,2.6,5.1,jue
24-3-17,-6,-22,-28,30360,33105,63465,30,4,0,34,63965,4834,2083,70882,5633,57,5690,6992247,149661,7141908,1610.32,38412.75,40023.07,1667.63,5.4,4.5,vie
25-3-17,11,-5,6,30371,33100,63471,76,8,0,84,64041,4842,2083,70966,4698,148,4846,6996945,149809,7146754,1589.07,38264.98,39854.05,1660.59,4.4,2.9,sáb
26-3-17,13,2,15,30384,33102,63486,77,9,0,86,64118,4851,2083,71052,4646,166,4812,7001591,149975,7151566,1531.6,38446.53,39978.13,1738.18,10.4,2.1,dom
27-3-17,-4,-1,-5,30380,33101,63481,24,0,3,27,64142,4851,2086,71079,6577,104,6681,7008168,150079,7158247,1840.12,38794.16,40634.28,1693.1,10.2,0.1,lun
28-3-17,4,11,15,30384,33112,63496,41,4,1,46,64183,4855,2087,71125,8513,92,8605,7016681,150171,7166852,2413.42,37734.27,40147.69,1672.82,12.7,0,mar
29-3-17,23,31,54,30407,33143,63550,54,5,1,60,64237,4860,2088,71185,9173,112,9285,7025854,150283,7176137,2692.48,35962.36,38654.84,1610.62,13.4,0,mié
30-3-17,21,21,42,30428,33164,63592,41,7,1,49,64278,4867,2089,71234,9459,136,9595,7035313,150419,7185732,2753.02,34983.62,37736.64,1572.36,15,0,jue
31-3-17,11,18,29,30439,33182,63621,64,5,4,73,64342,4872,2093,71307,9382,141,9523,7044695,150560,7195255,2798.3,35125.5,37923.8,1580.16,15.4,0,vie
1-4-17,3,20,23,30442,33202,63644,198,15,3,216,64540,4887,2096,71523,6999,379,7378,7051694,150939,7202633,2621.78,35132.9,37754.68,1573.11,12.6,0,sáb
2-4-17,30,41,71,30472,33243,63715,189,3,3,195,64729,4890,2099,71718,6737,336,7073,7058431,151275,7209706,2704.77,31131.6,33836.37,1409.85,12.8,0,dom
3-4-17,8,-29,-21,30480,33214,63694,65,5,0,70,64794,4895,2099,71788,8290,160,8450,7066721,151435,7218156,2406.87,34300.2,36707.07,1529.46,12.5,0,lun
4-4-17,0,35,35,30480,33249,63729,50,3,2,55,64844,4898,2101,71843,9173,128,9301,7075894,151563,7227457,2700.82,33721.2,36422.02,1517.58,14.5,0,mar
5-4-17,-15,16,1,30465,33265,63730,47,5,2,54,64891,4903,2103,71897,8953,112,9065,7084847,151675,7236522,2609.47,33965.83,36575.3,1523.97,13.6,0,mié
6-4-17,-27,-6,-33,30438,33259,63697,37,8,5,50,64928,4911,2108,71947,9001,110,9111,7093848,151785,7245633,2662.72,33131.73,35794.45,1491.44,14.8,0,jue
7-4-17,-1,6,5,30437,33265,63702,74,10,0,84,65002,4921,2108,72031,8972,154,9126,7102820,151939,7254759,2746.97,33630.63,36377.6,1515.73,16.4,0,vie
8-4-17,11,33,44,30448,33298,63746,177,15,7,199,65179,4936,2115,72230,6919,364,7283,7109739,152303,7262042,2560.62,37304.98,39865.6,1661.07,16.6,0,sáb
9-4-17,21,38,59,30469,33336,63805,223,4,4,231,65402,4940,2119,72461,6272,452,6724,7116011,152755,7268766,2666.17,34976.03,37642.2,1568.43,17.3,0,dom
10-4-17,2,-6,-4,30471,33330,63801,100,20,8,128,65502,4960,2127,72589,7576,277,7853,7123587,153032,7276619,2455.57,37756.62,40212.19,1675.51,18,0,lun
11-4-17,3,38,41,30474,33368,63842,121,13,7,141,65623,4973,2134,72730,7694,289,7983,7131281,153321,7284602,2469.9,36748.86,39218.76,1634.12,20,0,mar
12-4-17,-12,47,35,30462,33415,63877,107,15,3,125,65730,4988,2137,72855,6985,298,7283,7138266,153619,7291885,2339.48,36406.43,38745.91,1614.41,20.1,0,mié
13-4-17,9,-1,8,30471,33414,63885,163,13,8,184,65893,5001,2145,73039,4233,368,4601,7142499,153987,7296486,1926.43,36583.16,38509.59,1604.57,19.7,0,jue
14-4-17,-2,12,10,30469,33426,63895,172,25,6,203,66065,5026,2151,73242,4056,427,4483,7146555,154414,7300969,1894.12,36667.2,38561.32,1606.72,19.2,0,vie
15-4-17,11,-1,10,30480,33425,63905,203,30,5,238,66268,5056,2156,73480,4300,602,4902,7150855,155016,7305871,1973.5,37214.28,39187.78,1632.82,20.2,0,sáb
16-4-17,11,-2,9,30491,33423,63914,218,11,3,232,66486,5067,2159,73712,4757,564,5321,7155612,155580,7311192,2095.92,35019.78,37115.7,1546.49,18.5,0,dom
17-4-17,0,30,30,30491,33453,63944,128,11,8,147,66614,5078,2167,73859,8567,382,8949,7164179,155962,7320141,2722.52,37683.38,40405.9,1683.58,20.2,0,lun
18-4-17,12,26,38,30503,33479,63982,68,6,7,81,66682,5084,2174,73940,9908,213,10121,7174087,156175,7330262,2910.95,37636.55,40547.5,1689.48,20.8,0,mar
19-4-17,6,12,18,30509,33491,64000,51,6,4,61,66733,5090,2178,74001,9269,161,9430,7183356,156336,7339692,2615.47,38023.73,40639.2,1693.3,17.8,2.5,mié
20-4-17,-32,-26,-58,30477,33465,63942,57,4,2,63,66790,5094,2180,74064,8928,155,9083,7192284,156491,7348775,2490.37,37403.03,39893.4,1662.23,14.4,0,jue
21-4-17,1,19,20,30478,33484,63962,80,12,9,101,66870,5106,2189,74165,9973,206,10179,7202257,156697,7358954,2970.4,36797.2,39767.6,1656.98,13.9,0,vie
22-4-17,17,6,23,30495,33490,63985,150,26,6,182,67020,5132,2195,74347,7539,415,7954,7209796,157112,7366908,2572.67,36805.2,39377.87,1640.74,13.9,0,sáb
23-4-17,25,27,52,30520,33517,64037,194,6,4,204,67214,5138,2199,74551,8660,583,9243,7218456,157695,7376151,3217.7,33499.55,36717.25,1529.89,18.4,0,dom
24-4-17,11,9,20,30531,33526,64057,110,7,1,118,67324,5145,2200,74669,9476,274,9750,7227932,157969,7385901,2859.23,36585.8,39445.03,1643.54,19.8,1.3,lun
25-4-17,-5,-17,-22,30526,33509,64035,39,4,4,47,67363,5149,2204,74716,9410,123,9533,7237342,158092,7395434,2335.8,36549.03,38884.83,1620.2,18,0,mar
26-4-17,-11,-8,-19,30515,33501,64016,33,4,2,39,67396,5153,2206,74755,9664,91,9755,7247006,158183,7405189,2594.42,36557.71,39152.13,1631.34,13.4,0.2,mié
27-4-17,-18,-3,-21,30497,33498,63995,23,5,2,30,67419,5158,2208,74785,8761,61,8822,7255767,158244,7414011,2396.98,37856.28,40253.26,1677.22,10,0,jue
28-4-17,-11,18,7,30486,33516,64002,52,4,2,58,67471,5162,2210,74843,8217,124,8341,7263984,158368,7422352,2295.93,38319.2,40615.13,1692.3,10.6,3.3,vie
29-4-17,-5,-14,-19,30481,33502,63983,36,10,1,47,67507,5172,2211,74890,3229,115,3344,7267213,158483,7425696,1061.7,39726.28,40787.98,1699.5,10.1,4.5,sáb
30-4-17,-9,-5,-14,30472,33497,63969,63,1,1,65,67570,5173,2212,74955,3278,144,3422,7270491,158627,7429118,1099.7,39725.41,40825.11,1701.05,11,0.6,dom
1-5-17,6,40,46,30478,33537,64015,194,17,1,212,67764,5190,2213,75167,4831,393,5224,7275322,159020,7434342,2085.45,39270.08,41355.53,1723.15,11.9,0,lun
2-5-17,-9,-4,-13,30469,33533,64002,126,10,5,141,67890,5200,2218,75308,6477,293,6770,7281799,159313,7441112,2324.1,39308.08,41632.18,1734.67,16.4,0,mar
